Date,1y,2y,3y,4y,5y,6y,7y,8y,9y,10y,12y,15y,20y,25y,30y
7/28/2017,1.4545,1.573,1.6683,1.7328,1.8086,1.9475,1.9759,2.0307,2.0849,2.1086,2.2157,2.3925,2.3925,2.4069,2.419
7/27/2017,1.4605,1.5545,1.6655,1.7512,1.8286,1.9825,1.9695,2.0014,2.0561,2.1345,2.1871,2.3465,2.384,2.426,2.4385
7/26/2017,1.454,1.5825,1.688,1.725,1.801,1.9562,2.0047,2.0517,2.106,2.1045,2.2387,2.3249,2.4274,2.4178,2.4303
7/25/2017,1.4779,1.562,1.7125,1.764,1.8429,1.9925,2.0505,2.022,2.0765,2.1563,2.2099,2.3305,2.4704,2.4614,2.474
7/24/2017,1.4613,1.5751,1.676,1.7375,1.8165,1.989,2.0003,2.0383,2.0939,2.1263,2.2282,2.383,2.4267,2.503,2.5145
7/21/2017,1.4549,1.5738,1.6533,1.7522,1.8305,2.0115,1.9765,2.031,2.086,2.1437,2.2199,2.3955,2.4071,2.4603,2.4731
7/20/2017,1.4575,1.5889,1.6862,1.748,1.8256,1.9865,1.9961,2.068,2.1249,2.1358,2.261,2.383,2.4095,2.4417,2.4559
7/19/2017,1.4505,1.6062,1.7092,1.7745,1.8554,2.0435,2.0395,2.1152,2.1728,2.1755,2.3083,2.401,2.4616,2.4426,2.4553
7/18/2017,1.436,1.576,1.72,1.8075,1.8955,1.9751,2.0509,2.0659,2.1231,2.2237,2.2607,2.3616,2.4756,2.4944,2.5063
7/17/2017,1.4432,1.5544,1.7095,1.7638,1.8473,1.963,2.0408,2.0413,2.0987,2.1746,2.2373,2.4065,2.4625,2.5085,2.521
7/14/2017,1.44,1.5853,1.7141,1.7418,1.825,1.98,2.0531,2.0582,2.1127,2.15,2.246,2.385,2.4806,2.4956,2.508
7/13/2017,1.4485,1.6014,1.6898,1.7725,1.8521,1.9825,2.021,2.105,2.1622,2.162,2.2982,2.4256,2.4408,2.5142,2.5265
7/12/2017,1.4408,1.6114,1.7133,1.8012,1.886,1.957,2.058,2.116,2.1734,2.2135,2.31,2.4245,2.4865,2.4736,2.4863
7/11/2017,1.4545,1.603,1.6925,1.8115,1.8955,2.002,2.032,2.105,2.1622,2.225,2.298,2.455,2.4675,2.521,2.5318
7/10/2017,1.4609,1.605,1.715,1.8013,1.8864,2.0175,2.0691,2.1195,2.178,2.213,2.3148,2.4283,2.5087,2.5013,2.5147
7/7/2017,1.4645,1.5863,1.7069,1.8085,1.8951,2.041,2.066,2.0854,2.1423,2.2294,2.2773,2.4715,2.5085,2.5425,2.5564
7/6/2017,1.4715,1.603,1.725,1.7821,1.8677,2.025,2.0906,2.124,2.1825,2.1933,2.3205,2.3919,2.539,2.5425,2.5565
7/5/2017,1.473,1.5863,1.7104,1.81,1.8985,2.066,2.0649,2.0985,2.157,2.2342,2.297,2.3803,2.5123,2.574,2.5875
7/3/2017,1.4704,1.599,1.757,1.7865,1.8737,2.0903,2.1203,2.1365,2.196,2.209,2.337,2.3988,2.5522,2.5473,2.5608
6/30/2017,1.4565,1.591,1.714,1.8155,1.9075,2.105,2.0474,2.1335,2.194,2.2485,2.3357,2.4087,2.4725,2.5845,2.597
6/29/2017,1.4395,1.6047,1.7041,1.8098,1.9034,2.101,2.0356,2.1595,2.2207,2.2467,2.3655,2.3759,2.4608,2.5058,2.5175
6/28/2017,1.4358,1.5924,1.7125,1.8285,1.9242,2.0735,2.0533,2.1338,2.194,2.2744,2.3385,2.4323,2.4785,2.4927,2.5041
6/27/2017,1.4345,1.6314,1.712,1.8105,1.9008,2.0822,2.0577,2.1867,2.2453,2.2485,2.3849,2.4567,2.4895,2.51,2.5215
6/26/2017,1.422,1.601,1.6921,1.8635,1.9585,2.0819,2.0306,2.1115,2.168,2.2985,2.3057,2.462,2.4563,2.5225,2.5342
6/23/2017,1.419,1.5915,1.7191,1.8104,1.8955,2.04,2.0785,2.1,2.1571,2.219,2.2942,2.437,2.5135,2.488,2.4995
6/22/2017,1.4125,1.598,1.724,1.799,1.8843,1.9988,2.0972,2.1185,2.176,2.208,2.3135,2.4745,2.5374,2.547,2.5595
6/21/2017,1.412,1.5953,1.7404,1.811,1.8993,1.961,2.1177,2.1231,2.182,2.228,2.3215,2.4935,2.5385,2.5692,2.5805
6/20/2017,1.4149,1.5785,1.7295,1.8116,1.9008,1.9459,2.1005,2.0948,2.152,2.2341,2.2895,2.5098,2.512,2.5675,2.577
6/19/2017,1.4185,1.5935,1.764,1.7895,1.8771,1.8955,2.143,2.1464,2.205,2.2025,2.3453,2.5035,2.5469,2.5407,2.5495
6/16/2017,1.395,1.595,1.7863,1.8248,1.9179,1.8905,2.1662,2.1663,2.228,2.2575,2.3695,2.4605,2.5645,2.574,2.582
6/15/2017,1.3995,1.607,1.7955,1.8331,1.9299,1.878,2.1824,2.185,2.243,2.2815,2.3785,2.4723,2.58,2.5905,2.5974
6/14/2017,1.384,1.5975,1.795,1.854,1.953,1.902,2.1761,2.1647,2.2229,2.295,2.3555,2.473,2.5757,2.6056,2.612
6/13/2017,1.405,1.6252,1.7855,1.8416,1.9399,1.9065,2.1455,2.2078,2.2645,2.2727,2.3955,2.434,2.5325,2.6015,2.609
6/12/2017,1.4005,1.6407,1.7772,1.88,1.9795,1.937,2.1558,2.2311,2.2875,2.3145,2.4157,2.399,2.542,2.5575,2.565
6/9/2017,1.393,1.6475,1.7829,1.9029,2.0033,1.8915,2.1552,2.2475,2.304,2.3365,2.4325,2.3599,2.5432,2.5673,2.575
6/8/2017,1.3795,1.6497,1.7506,1.9148,2.0166,1.9135,2.1137,2.2407,2.2963,2.3538,2.4255,2.33,2.505,2.5675,2.5746
6/7/2017,1.371,1.6477,1.715,1.913,2.0125,1.876,2.0715,2.206,2.2595,2.346,2.3839,2.2736,2.4732,2.5305,2.5375
6/6/2017,1.3649,1.644,1.69,1.8973,1.9918,1.9505,2.0318,2.219,2.272,2.3065,2.392,2.275,2.4344,2.501,2.5097
6/5/2017,1.375,1.6435,1.6855,1.878,1.9975,1.9285,2.015,2.2182,2.2726,2.321,2.3981,2.2581,2.403,2.4618,2.4712
6/2/2017,1.373,1.6178,1.6542,1.8976,1.9974,1.9265,1.9603,2.176,2.232,2.321,2.357,2.2858,2.3485,2.4285,2.4365
6/1/2017,1.376,1.5903,1.65,1.8615,1.9572,1.913,1.9555,2.1351,2.1902,2.2805,2.3201,2.299,2.3505,2.3755,2.385
5/31/2017,1.3568,1.573,1.6352,1.8225,1.9165,1.8985,1.9422,2.0955,2.151,2.24,2.281,2.3339,2.3325,2.378,2.388
5/30/2017,1.3538,1.571,1.652,1.791,1.8804,1.8705,1.9669,2.0755,2.129,2.2006,2.2541,2.2855,2.3605,2.3595,2.3688
5/26/2017,1.3656,1.5489,1.66,1.7855,1.87,1.895,1.9735,2.0194,2.072,2.1772,2.1971,2.3045,2.375,2.3865,2.3955
5/25/2017,1.37,1.5455,1.677,1.7446,1.825,1.8745,2.005,2.015,2.0683,2.1193,2.1955,2.2765,2.41,2.4025,2.412
5/24/2017,1.3535,1.533,1.639,1.7406,1.8195,1.918,1.9588,2.0005,2.0535,2.116,2.1796,2.3535,2.3625,2.438,2.447
5/23/2017,1.3725,1.544,1.659,1.7274,1.8065,1.9075,1.9798,2.0271,2.0803,2.101,2.2075,2.3241,2.382,2.3905,2.4007
5/22/2017,1.3605,1.5507,1.6345,1.7463,1.8285,1.9113,1.9428,2.034,2.088,2.1289,2.2185,2.3205,2.3565,2.4095,2.4197
5/19/2017,1.3525,1.5603,1.6871,1.7517,1.8332,1.9559,2.0205,2.0665,2.1212,2.137,2.2526,2.3169,2.4285,2.3872,2.3995
5/18/2017,1.3382,1.5265,1.6688,1.7755,1.861,1.9618,1.9975,2.018,2.0724,2.17,2.2033,2.2966,2.3975,2.4565,2.4665
5/17/2017,1.3155,1.542,1.666,1.7341,1.8185,1.9465,1.9955,2.0385,2.092,2.1215,2.2228,2.265,2.394,2.4235,2.4325
5/16/2017,1.3585,1.5205,1.6523,1.756,1.8405,1.979,1.9841,2.0023,2.0574,2.1405,2.1914,2.2929,2.3919,2.4209,2.4288
5/15/2017,1.3555,1.5638,1.6403,1.7245,1.804,1.9555,1.968,2.082,2.137,2.1066,2.2704,2.2685,2.371,2.4195,2.4285
5/12/2017,1.3545,1.549,1.6228,1.787,1.874,1.9352,1.9385,2.0583,2.1121,2.1855,2.2429,2.318,2.3395,2.398,2.408
5/11/2017,1.39,1.544,1.6365,1.7662,1.8519,1.915,1.9655,2.0555,2.1097,2.1605,2.2401,2.3115,2.366,2.367,2.3775
5/10/2017,1.3965,1.5303,1.6275,1.765,1.8495,1.897,1.9425,2.046,2.1014,2.158,2.2343,2.3203,2.3415,2.3925,2.402
5/9/2017,1.4035,1.5195,1.6505,1.7511,1.8357,1.9945,1.9889,2.029,2.084,2.151,2.2155,2.37,2.391,2.3675,2.3775
5/8/2017,1.418,1.508,1.6385,1.7383,1.822,2.0015,1.978,1.9985,2.0525,2.1325,2.1835,2.3688,2.386,2.4165,2.4255
5/5/2017,1.4085,1.5184,1.637,1.7163,1.7964,2.002,1.9824,2.0264,2.0809,2.101,2.212,2.3712,2.3955,2.414,2.4234
5/4/2017,1.4,1.5125,1.6705,1.7342,1.8185,2.0663,2.031,2.0035,2.0578,2.1297,2.1875,2.3649,2.4425,2.4236,2.4348
5/3/2017,1.393,1.5258,1.6672,1.7218,1.8005,2.0825,2.0308,2.0513,2.1064,2.1058,2.238,2.3847,2.445,2.4704,2.482
5/2/2017,1.3775,1.5105,1.673,1.7535,1.839,2.0915,2.0347,2.0408,2.096,2.156,2.229,2.3507,2.4405,2.47,2.4805
5/1/2017,1.392,1.51,1.6502,1.7422,1.8286,2.0908,2.02,2.0452,2.101,2.146,2.2366,2.3316,2.4565,2.472,2.4815
4/28/2017,1.3875,1.5325,1.6875,1.7429,1.8323,2.06,2.0524,2.089,2.145,2.1516,2.285,2.32,2.42,2.469,2.4802
4/27/2017,1.3815,1.5313,1.6694,1.78,1.878,2.072,2.0269,2.0918,2.149,2.197,2.2848,2.3235,2.4017,2.481,2.4891
4/26/2017,1.3975,1.536,1.651,1.7789,1.874,2.0385,2.007,2.0982,2.155,2.2004,2.2895,2.4157,2.3925,2.444,2.4495
4/25/2017,1.4079,1.5135,1.628,1.7855,1.8807,2.008,1.9869,2.0849,2.142,2.2054,2.28,2.4215,2.4027,2.426,2.4329
4/24/2017,1.3795,1.5452,1.6029,1.7655,1.8628,2.042,1.9717,2.116,2.172,2.1937,2.3043,2.4178,2.49,2.418,2.426
4/21/2017,1.353,1.528,1.681,1.801,1.8971,2.017,2.0716,2.089,2.144,2.2217,2.273,2.4675,2.4952,2.433,2.444
4/20/2017,1.3537,1.513,1.6848,1.7815,1.8756,2.026,2.0791,2.0683,2.124,2.1927,2.253,2.4815,2.492,2.5165,2.525
4/19/2017,1.3379,1.4951,1.689,1.763,1.8558,2.0398,2.0779,2.0496,2.1055,2.173,2.2389,2.4829,2.536,2.5211,2.529
4/18/2017,1.3242,1.4692,1.751,1.7399,1.8344,2.074,2.141,2.0375,2.0946,2.156,2.236,2.4809,2.5504,2.518,2.5265
4/17/2017,1.3555,1.5329,1.7645,1.7153,1.8118,2.0155,2.1567,2.1372,2.195,2.1465,2.3326,2.44,2.55,2.559,2.5655
4/14/2017,1.3675,1.5325,1.778,1.8045,1.907,1.9828,2.1643,2.1455,2.2035,2.2466,2.3395,2.458,2.5485,2.5718,2.5769
4/13/2017,1.3639,1.5352,1.783,1.809,1.9135,1.9704,2.1634,2.1435,2.2004,2.2548,2.336,2.4245,2.505,2.5725,2.577
4/12/2017,1.3523,1.5895,1.7595,1.8128,1.9155,1.929,2.1302,2.2045,2.26,2.2511,2.3895,2.408,2.5255,2.5703,2.575
4/11/2017,1.3695,1.6025,1.7585,1.878,1.9805,1.8925,2.141,2.2204,2.2756,2.309,2.4048,2.447,2.4924,2.5265,2.5305
4/10/2017,1.3923,1.6136,1.7385,1.892,1.9959,1.969,2.1105,2.2261,2.2804,2.325,2.4075,2.4144,2.48,2.548,2.5533
4/7/2017,1.4042,1.6226,1.712,1.9045,2.0059,1.968,2.0805,2.225,2.2789,2.3278,2.405,2.43,2.5179,2.5155,2.5213
4/6/2017,1.3865,1.604,1.735,1.9059,2.0068,1.9665,2.1165,2.1901,2.2434,2.3261,2.3665,2.4401,2.4844,2.5065,2.5152
4/5/2017,1.3775,1.5989,1.7205,1.8804,1.9775,1.9595,2.0887,2.202,2.2558,2.2899,2.382,2.473,2.501,2.5445,2.5525
4/4/2017,1.3805,1.5857,1.7145,1.8843,1.9845,2.0168,2.0995,2.1695,2.2225,2.3033,2.3488,2.4035,2.5095,2.5092,2.5162
4/3/2017,1.3725,1.5645,1.7355,1.8587,1.957,2.086,2.115,2.1425,2.1965,2.2697,2.3275,2.3678,2.5435,2.5265,2.534
3/31/2017,1.3836,1.5825,1.758,1.8288,1.925,2.114,2.1491,2.1798,2.2345,2.2449,2.3665,2.358,2.4715,2.5335,2.54
3/30/2017,1.39,1.5725,1.7135,1.856,1.9562,2.0651,2.0867,2.1522,2.2066,2.2838,2.3355,2.3273,2.4345,2.5668,2.5723
3/29/2017,1.3675,1.5652,1.6818,1.8368,1.9323,2.0601,2.0539,2.1625,2.2185,2.2543,2.3495,2.295,2.4275,2.4949,2.5009
3/28/2017,1.3875,1.5845,1.6725,1.8375,1.9393,2.0971,2.0414,2.1775,2.2325,2.2674,2.362,2.3803,2.4003,2.4573,2.463
3/27/2017,1.3695,1.603,1.6368,1.8552,1.955,2.065,2.0007,2.212,2.2665,2.281,2.3956,2.378,2.371,2.451,2.4575
3/24/2017,1.3785,1.5644,1.6116,1.8827,1.9865,2.141,1.9625,2.1478,2.2015,2.3154,2.3279,2.3773,2.456,2.427,2.436
3/23/2017,1.382,1.5323,1.6753,1.8335,1.9308,2.171,2.0419,2.1158,2.1689,2.2487,2.2927,2.372,2.453,2.3995,2.409
3/22/2017,1.3785,1.5282,1.674,1.8015,1.9012,2.1258,2.039,2.102,2.155,2.2155,2.2816,2.4215,2.453,2.4826,2.492
3/21/2017,1.384,1.4993,1.6733,1.7905,1.889,2.1605,2.039,2.062,2.116,2.2027,2.2475,2.4915,2.4466,2.4819,2.488
3/20/2017,1.3915,1.4803,1.6657,1.752,1.8487,2.113,2.033,2.0238,2.0785,2.165,2.2115,2.5145,2.4945,2.477,2.488
3/17/2017,1.399,1.5325,1.7118,1.7215,1.814,2.155,2.0901,2.1065,2.1621,2.1277,2.297,2.4856,2.5616,2.474,2.4835
3/16/2017,1.4025,1.535,1.7663,1.7902,1.8857,2.155,2.1611,2.1035,2.154,2.2125,2.2949,2.4851,2.584,2.5195,2.5275
3/15/2017,1.391,1.533,1.7865,1.784,1.8855,2.1273,2.189,2.102,2.154,2.2105,2.295,2.51,2.56,2.5855,2.592
3/14/2017,1.4185,1.5215,1.7405,1.7885,1.8857,2.1378,2.1425,2.0975,2.1534,2.2105,2.2888,2.47,2.5604,2.607,2.6128
3/13/2017,1.4191,1.5571,1.731,1.7807,1.8755,2.1795,2.1383,2.153,2.208,2.2032,2.3407,2.5443,2.5827,2.5851,2.593
3/10/2017,1.41,1.5979,1.7655,1.8337,1.9329,2.219,2.1747,2.2255,2.2813,2.2572,2.4125,2.5697,2.5425,2.5865,2.5955
3/9/2017,1.4055,1.6155,1.7467,1.895,1.999,2.2465,2.1395,2.2523,2.3078,2.331,2.437,2.5155,2.615,2.6075,2.6147
3/8/2017,1.383,1.5785,1.8066,1.9203,2.027,2.208,2.2163,2.2095,2.2674,2.3569,2.4035,2.5495,2.6398,2.567,2.574
3/7/2017,1.3675,1.5696,1.8315,1.8693,1.9744,2.324,2.2463,2.2055,2.2642,2.3189,2.402,2.5032,2.583,2.6385,2.645
3/6/2017,1.36,1.5933,1.7965,1.8612,1.9682,2.3385,2.1978,2.2395,2.296,2.316,2.429,2.5493,2.6182,2.661,2.667
3/3/2017,1.373,1.5788,1.8234,1.9007,2.0079,2.2995,2.2331,2.2023,2.2578,2.346,2.3896,2.5588,2.5715,2.6041,2.61
3/2/2017,1.3818,1.618,1.7833,1.876,1.9783,2.324,2.1857,2.28,2.335,2.3076,2.4655,2.5315,2.6163,2.6393,2.6441
3/1/2017,1.3615,1.6385,1.8125,1.945,2.0523,2.2685,2.2298,2.3088,2.3633,2.3837,2.4913,2.5477,2.6276,2.5915,2.5968
2/28/2017,1.358,1.6071,1.8145,1.9741,2.0825,2.225,2.2313,2.26,2.314,2.412,2.439,2.5955,2.601,2.6358,2.639
2/27/2017,1.31,1.6325,1.7924,1.9327,2.0372,2.2138,2.2025,2.295,2.3479,2.3612,2.4738,2.6382,2.618,2.6483,2.6528
2/24/2017,1.2885,1.5994,1.7995,1.9645,2.0739,2.215,2.2133,2.2482,2.301,2.3946,2.4273,2.668,2.6656,2.623,2.628
2/23/2017,1.2955,1.6203,1.8288,1.9215,2.0274,2.2148,2.2558,2.2919,2.347,2.3482,2.4742,2.6303,2.7085,2.641,2.647
2/22/2017,1.312,1.6236,1.8543,1.956,2.0648,2.1778,2.298,2.2957,2.3513,2.3955,2.4811,2.7223,2.737,2.6896,2.6948
2/21/2017,1.3225,1.6085,1.8765,1.9573,2.0657,2.1353,2.3275,2.2655,2.3205,2.4007,2.452,2.7527,2.6983,2.7305,2.7335
2/17/2017,1.299,1.6175,1.8443,1.9315,2.0395,2.086,2.2888,2.2765,2.3326,2.37,2.466,2.7051,2.7825,2.758,2.7611
2/16/2017,1.3035,1.6343,1.9367,1.9401,2.049,2.026,2.4024,2.3216,2.3783,2.3825,2.5131,2.7229,2.816,2.719,2.722
2/15/2017,1.3155,1.6518,1.946,1.975,2.0889,2.0775,2.422,2.3649,2.4223,2.4277,2.5574,2.666,2.7685,2.7991,2.7985
2/14/2017,1.2895,1.6673,1.9225,2.007,2.1242,2.119,2.3793,2.395,2.4525,2.473,2.5875,2.6195,2.785,2.8342,2.835
2/13/2017,1.2685,1.6407,1.9355,2.0326,2.1512,2.1435,2.4035,2.3565,2.4148,2.5034,2.5502,2.6174,2.7282,2.7865,2.7872
2/10/2017,1.2604,1.7088,1.8964,1.9965,2.113,2.111,2.347,2.4678,2.5233,2.4658,2.6497,2.6048,2.685,2.8015,2.802
2/9/2017,1.2485,1.7127,1.8645,2.1031,2.2279,2.1103,2.3015,2.4907,2.5478,2.5712,2.6783,2.6099,2.6835,2.746,2.748
2/8/2017,1.2239,1.6957,1.8501,2.1138,2.239,2.1303,2.2924,2.4455,2.5018,2.5981,2.6302,2.578,2.6681,2.7045,2.7064
2/7/2017,1.242,1.7035,1.8625,2.0842,2.204,2.1715,2.291,2.4683,2.5237,2.5508,2.6495,2.5315,2.6745,2.7028,2.7055
2/6/2017,1.2378,1.6715,1.866,2.1045,2.2275,2.144,2.2915,2.4113,2.4664,2.5717,2.5927,2.5058,2.6468,2.6863,2.6879
2/3/2017,1.2475,1.648,1.8274,2.0567,2.1743,2.1051,2.255,2.3649,2.4189,2.5145,2.5448,2.4595,2.6005,2.6937,2.6958
2/2/2017,1.2516,1.636,1.7975,2.0196,2.134,2.0755,2.21,2.3583,2.4141,2.4662,2.5424,2.527,2.5755,2.6675,2.671
2/1/2017,1.251,1.65,1.74,2.0053,2.1194,2.0545,2.1665,2.354,2.4078,2.463,2.5318,2.559,2.5358,2.6228,2.6275
1/31/2017,1.245,1.6573,1.6925,2.0133,2.125,1.9902,2.1062,2.3548,2.409,2.455,2.535,2.5765,2.6048,2.5988,2.6035
1/30/2017,1.2533,1.6253,1.718,2.0148,2.1235,2.0515,2.1625,2.3181,2.373,2.4567,2.5015,2.543,2.6343,2.5621,2.57
1/27/2017,1.2595,1.6105,1.7537,1.9755,2.0865,2.0527,2.203,2.2723,2.3258,2.4208,2.4545,2.542,2.65,2.6325,2.6405
1/26/2017,1.2599,1.5522,1.779,1.9385,2.0471,2.1005,2.226,2.2353,2.2928,2.3738,2.4266,2.5535,2.616,2.66,2.6675
1/25/2017,1.2615,1.516,1.7415,1.8807,1.9922,2.1048,2.192,2.1755,2.2346,2.3435,2.3748,2.5838,2.615,2.675,2.6813
1/24/2017,1.2483,1.5348,1.762,1.8267,1.9325,2.1073,2.1928,2.2343,2.297,2.2875,2.441,2.5585,2.6253,2.642,2.647
1/23/2017,1.2325,1.5615,1.7935,1.8642,1.9795,2.092,2.2123,2.2741,2.335,2.3507,2.4755,2.5315,2.65,2.6404,2.646
1/20/2017,1.2618,1.5828,1.7618,1.9037,2.0209,2.125,2.2535,2.296,2.3555,2.3875,2.4945,2.4979,2.6252,2.6488,2.6545
1/19/2017,1.27,1.5555,1.7233,1.9295,2.0455,2.1238,2.2253,2.26,2.3235,2.408,2.463,2.4855,2.5998,2.67,2.673
1/18/2017,1.2545,1.548,1.702,1.9015,2.012,2.1372,2.189,2.263,2.323,2.376,2.4605,2.4215,2.5668,2.6463,2.6495
1/17/2017,1.2165,1.5618,1.6822,1.894,2.0117,2.138,2.1578,2.281,2.3393,2.375,2.474,2.5,2.5545,2.6215,2.627
1/13/2017,1.2312,1.5855,1.6293,1.9144,2.0324,2.0943,2.1376,2.3216,2.3785,2.39,2.5085,2.5248,2.493,2.5898,2.5951
1/12/2017,1.2185,1.556,1.6743,1.9518,2.0723,2.0385,2.073,2.2952,2.3533,2.4288,2.483,2.5639,2.5742,2.5785,2.585
1/11/2017,1.2235,1.521,1.6709,1.9205,2.0435,2.103,2.1371,2.26,2.3189,2.402,2.4532,2.5595,2.6045,2.5185,2.5265
1/10/2017,1.2175,1.507,1.7085,1.8805,2.0036,2.123,2.1433,2.2268,2.286,2.3701,2.4198,2.553,2.6405,2.6011,2.6103
1/9/2017,1.213,1.4905,1.7164,1.8557,1.9757,2.0785,2.1915,2.2089,2.2692,2.337,2.4053,2.5345,2.634,2.6343,2.646
1/6/2017,1.216,1.4497,1.7145,1.834,1.9538,1.9623,2.1938,2.1433,2.2028,2.3214,2.3401,2.5623,2.6254,2.6688,2.6783
1/5/2017,1.1915,1.483,1.7017,1.7735,1.8912,2.03,2.195,2.2112,2.2731,2.2549,2.415,2.5606,2.608,2.6605,2.6695
1/4/2017,1.2005,1.4775,1.7253,1.8266,1.9485,2.038,2.178,2.2208,2.2861,2.3267,2.4355,2.5795,2.6328,2.65,2.658
1/3/2017,1.1975,1.5023,1.7225,1.8228,1.9453,2.001,2.2115,2.2675,2.3322,2.3432,2.478,2.5795,2.6295,2.633,2.642
12/30/2016,1.1883,1.5086,1.7258,1.8678,1.9928,2.0183,2.2113,2.2692,2.3323,2.3878,2.4755,2.5197,2.6488,2.657,2.6638
12/29/2016,1.192,1.5068,1.7306,1.8765,1.9993,2.0118,2.2261,2.2685,2.3302,2.3874,2.4707,2.4591,2.6485,2.652,2.657
12/28/2016,1.2045,1.4975,1.7043,1.876,2.0024,2.0011,2.2255,2.2505,2.3115,2.3835,2.4518,2.5164,2.5851,2.6715,2.678
12/27/2016,1.215,1.513,1.6613,1.861,1.987,2.053,2.1788,2.2841,2.3447,2.364,2.4815,2.512,2.5252,2.6725,2.6785
12/23/2016,1.2105,1.5138,1.7195,1.8899,2.0195,1.9678,2.1223,2.2847,2.3459,2.3965,2.4827,2.456,2.5785,2.6069,2.612
12/22/2016,1.208,1.515,1.7425,1.8855,2.0175,2.0405,2.1865,2.3,2.3614,2.3981,2.5001,2.361,2.5692,2.5465,2.5515
12/21/2016,1.198,1.5192,1.7275,1.8953,2.0295,2.0638,2.2025,2.2986,2.36,2.4143,2.4985,2.419,2.515,2.598,2.602
12/20/2016,1.2002,1.5002,1.6307,1.8992,2.0317,2.074,2.1532,2.2505,2.3096,2.4125,2.4426,2.4314,2.4255,2.585,2.5865
12/19/2016,1.1997,1.4688,1.6926,1.8647,1.991,2.098,2.0388,2.1931,2.2523,2.3609,2.383,2.393,2.4848,2.533,2.5357
12/16/2016,1.213,1.516,1.6598,1.8152,1.9376,2.1355,2.11,2.2562,2.315,2.3021,2.4431,2.3951,2.496,2.4467,2.4525
12/15/2016,1.2179,1.536,1.6771,1.8797,2.0023,2.189,2.114,2.2695,2.325,2.3643,2.4445,2.4,2.4565,2.508,2.522
12/14/2016,1.209,1.5226,1.6718,1.9033,2.0258,2.169,2.0767,2.2158,2.2687,2.3715,2.3872,2.3826,2.4536,2.5175,2.523
12/13/2016,1.149,1.4497,1.664,1.8759,1.9881,2.1753,2.0915,2.1037,2.1598,2.314,2.2861,2.441,2.4605,2.478,2.483
12/12/2016,1.1378,1.4885,1.694,1.7672,1.8725,2.162,2.0883,2.165,2.2231,2.2076,2.343,2.362,2.443,2.4716,2.474
12/9/2016,1.135,1.4913,1.6235,1.836,1.95,2.1813,2.0755,2.1783,2.233,2.275,2.3575,2.4388,2.5,2.4792,2.482
12/8/2016,1.1209,1.466,1.6695,1.84,1.948,2.1678,2.13,2.14,2.1945,2.28,2.3189,2.4553,2.423,2.4618,2.4645
12/7/2016,1.1128,1.4792,1.6835,1.8035,1.912,2.214,2.0455,2.1535,2.206,2.2418,2.3251,2.4975,2.4985,2.518,2.5202
12/6/2016,1.1195,1.474,1.6854,1.8217,1.93,2.2298,2.121,2.1523,2.2052,2.2509,2.328,2.529,2.515,2.4413,2.445
12/5/2016,1.1157,1.4662,1.691,1.8141,1.9214,2.1698,2.1423,2.1368,2.189,2.2517,2.3106,2.5601,2.5605,2.5175,2.52
12/2/2016,1.101,1.4843,1.7237,1.8061,1.9128,2.028,2.1598,2.1935,2.2473,2.2335,2.3695,2.6081,2.562,2.533,2.536
12/1/2016,1.1175,1.431,1.7605,1.846,1.959,2.0227,2.1859,2.1104,2.164,2.293,2.289,2.5925,2.5925,2.583,2.586
11/30/2016,1.1035,1.4613,1.741,1.7655,1.874,2.025,2.2217,2.1865,2.241,2.211,2.3665,2.6068,2.622,2.581,2.5915
11/29/2016,1.086,1.4673,1.741,1.8243,1.9423,1.965,2.2742,2.2074,2.26,2.2875,2.3835,2.5925,2.6701,2.611,2.616
11/28/2016,1.097,1.455,1.7406,1.844,1.966,1.905,2.253,2.2275,2.286,2.306,2.415,2.6195,2.6555,2.6415,2.646
11/25/2016,1.115,1.459,1.7203,1.84,1.9705,1.9525,2.255,2.2301,2.287,2.335,2.417,2.606,2.6565,2.6888,2.692
11/24/2016,1.104,1.4672,1.741,1.85,1.9752,1.954,2.2645,2.259,2.3195,2.3367,2.4525,2.6555,2.6688,2.675,2.6785
11/23/2016,1.104,1.4935,1.7315,1.86,1.99,1.93,2.252,2.294,2.353,2.371,2.484,2.6439,2.6547,2.6765,2.681
11/22/2016,1.0825,1.5185,1.7668,1.8968,2.0285,1.991,2.2723,2.3448,2.4047,2.403,2.5328,2.607,2.6839,2.687,2.6905
11/21/2016,1.0793,1.506,1.7748,1.9428,2.082,1.929,2.2585,2.3265,2.386,2.4525,2.514,2.5086,2.6706,2.6725,2.676
11/18/2016,1.081,1.5057,1.728,1.919,2.0575,1.8542,2.3065,2.3271,2.389,2.436,2.5165,2.5296,2.72,2.7031,2.7075
11/17/2016,1.0725,1.4991,1.5963,1.922,2.0595,1.8765,2.3175,2.3381,2.3988,2.4354,2.5305,2.519,2.7024,2.691,2.6945
11/16/2016,1.0475,1.481,1.5794,1.9238,2.0637,1.917,2.2597,2.3265,2.3878,2.45,2.519,2.4539,2.6773,2.7395,2.7433
11/15/2016,1.044,1.4963,1.5801,1.9067,2.0485,1.901,2.1249,2.3475,2.4095,2.439,2.5425,2.3651,2.5888,2.7195,2.7215
11/14/2016,1.0505,1.491,1.54,1.9265,2.068,1.9075,2.1245,2.334,2.3951,2.4614,2.5284,2.4203,2.6128,2.7015,2.7079
